Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-03-28T10:50:18.246Z,"""","""",""Included"",""auto"",""No"",""0"",""202641"",""228352"",""3741"",""434734"",""Included"""
"2026-03-28T10:39:46.159Z,"""","""",""Included"",""auto"",""No"",""0"",""49329"",""778240"",""7464"",""835033"",""Included"""
"2026-03-28T08:10:55.126Z,"""","""",""Included"",""auto"",""No"",""0"",""14106"",""206336"",""5733"",""226175"",""Included"""
"2026-03-28T08:05:44.397Z,"""","""",""Included"",""auto"",""No"",""0"",""26386"",""43008"",""1406"",""70800"",""Included"""
"2026-03-28T08:04:53.662Z,"""","""",""Included"",""auto"",""No"",""0"",""1102"",""50176"",""138"",""51416"",""Included"""
"2026-03-28T07:48:59.208Z,"""","""",""Included"",""auto"",""No"",""0"",""6509"",""281344"",""2802"",""290655"",""Included"""
"2026-03-28T07:28:35.431Z,"""","""",""Included"",""auto"",""No"",""0"",""46898"",""706560"",""6783"",""760241"",""Included"""
"2026-03-28T07:22:02.527Z,"""","""",""Included"",""agent_review"",""No"",""98112"",""10"",""450020"",""7635"",""555777"",""Included"""
"2026-03-28T07:21:16.432Z,"""","""",""Included"",""auto"",""No"",""0"",""6670"",""922624"",""1967"",""931261"",""Included"""
"2026-03-28T07:18:44.515Z,"""","""",""Included"",""auto"",""No"",""0"",""9191"",""492800"",""3530"",""505521"",""Included"""
"2026-03-28T07:14:12.618Z,"""","""",""Included"",""auto"",""No"",""0"",""110319"",""1745408"",""13576"",""1869303"",""Included"""
"2026-03-28T07:10:38.218Z,"""","""",""Included"",""auto"",""No"",""0"",""24073"",""789760"",""11642"",""825475"",""Included"""
"2026-03-28T07:09:00.389Z,"""","""",""Included"",""auto"",""No"",""0"",""12981"",""378112"",""6550"",""397643"",""Included"""
"2026-03-28T07:06:50.495Z,"""","""",""Included"",""auto"",""No"",""0"",""7895"",""372992"",""2410"",""383297"",""Included"""
"2026-03-28T07:05:40.227Z,"""","""",""Included"",""auto"",""No"",""0"",""1172"",""49152"",""682"",""51006"",""Included"""
"2026-03-28T06:58:03.636Z,"""","""",""Included"",""auto"",""No"",""0"",""2106"",""95744"",""888"",""98738"",""Included"""
"2026-03-28T06:56:41.073Z,"""","""",""Included"",""auto"",""No"",""0"",""9493"",""214272"",""2496"",""226261"",""Included"""
"2026-03-28T06:53:35.941Z,"""","""",""Included"",""auto"",""No"",""0"",""33862"",""226048"",""6177"",""266087"",""Included"""
"2026-03-28T06:46:08.590Z,"""","""",""Included"",""auto"",""No"",""0"",""23510"",""198656"",""3645"",""225811"",""Included"""
"2026-03-28T06:36:23.645Z,"""","""",""Included"",""auto"",""No"",""0"",""9115"",""228352"",""5032"",""242499"",""Included"""
"2026-03-28T06:33:42.333Z,"""","""",""Included"",""auto"",""No"",""0"",""1222"",""40448"",""755"",""42425"",""Included"""
"2026-03-28T06:32:21.937Z,"""","""",""Included"",""auto"",""No"",""0"",""35948"",""120832"",""1821"",""158601"",""Included"""
"2026-03-28T06:30:29.172Z,"""","""",""Included"",""auto"",""No"",""0"",""49955"",""113408"",""3060"",""166423"",""Included"""
"2026-03-28T06:27:38.241Z,"""","""",""Included"",""auto"",""No"",""0"",""58289"",""454656"",""6180"",""519125"",""Included"""
"2026-03-28T06:24:51.252Z,"""","""",""Included"",""auto"",""No"",""0"",""2132"",""203008"",""1065"",""206205"",""Included"""
"2026-03-28T06:24:10.843Z,"""","""",""Included"",""auto"",""No"",""0"",""45077"",""55040"",""523"",""100640"",""Included"""
"2026-03-28T06:22:40.870Z,"""","""",""Included"",""auto"",""No"",""0"",""45170"",""189696"",""3166"",""238032"",""Included"""
"2026-03-27T14:32:22.201Z,"""","""",""Included"",""auto"",""No"",""0"",""37905"",""50432"",""599"",""88936"",""Included"""
"2026-03-27T14:31:38.647Z,"""","""",""Included"",""auto"",""No"",""0"",""6140"",""82176"",""849"",""89165"",""Included"""
"2026-03-27T14:23:41.805Z,"""","""",""Included"",""auto"",""No"",""0"",""36024"",""87680"",""1186"",""124890"",""Included"""
"2026-03-27T14:11:58.216Z,"""","""",""Included"",""auto"",""No"",""0"",""31062"",""435712"",""3890"",""470664"",""Included"""
"2026-03-27T14:10:46.214Z,"""","""",""Included"",""auto"",""No"",""0"",""34524"",""112512"",""1702"",""148738"",""Included"""
"2026-03-27T14:10:46.156Z,"""","""",""Included"",""auto"",""No"",""0"",""50175"",""134528"",""2972"",""187675"",""Included"""
"2026-03-27T14:05:19.870Z,"""","""",""Included"",""auto"",""No"",""0"",""10443"",""49408"",""1933"",""61784"",""Included"""
"2026-03-27T08:42:53.799Z,"""","""",""Included"",""auto"",""No"",""0"",""77687"",""349568"",""1708"",""428963"",""Included"""
"2026-03-27T08:42:18.800Z,"""","""",""Included"",""auto"",""No"",""0"",""104450"",""708736"",""3664"",""816850"",""Included"""
"2026-03-27T08:39:16.336Z,"""","""",""Included"",""auto"",""No"",""0"",""88534"",""809856"",""2763"",""901153"",""Included"""
"2026-03-27T08:38:14.670Z,"""","""",""Included"",""auto"",""No"",""0"",""73153"",""10752"",""394"",""84299"",""Included"""
"2026-03-27T08:28:35.492Z,"""","""",""Included"",""auto"",""No"",""0"",""138795"",""1953792"",""9358"",""2101945"",""Included"""
"2026-03-27T08:24:47.180Z,"""","""",""Included"",""auto"",""No"",""0"",""2354"",""108032"",""298"",""110684"",""Included"""
"2026-03-27T08:21:56.262Z,"""","""",""Included"",""auto"",""No"",""0"",""5994"",""539008"",""882"",""545884"",""Included"""
"2026-03-27T08:21:38.697Z,"""","""",""Included"",""auto"",""No"",""0"",""314"",""106880"",""264"",""107458"",""Included"""
"2026-03-27T08:19:13.233Z,"""","""",""Included"",""auto"",""No"",""0"",""103288"",""320384"",""562"",""424234"",""Included"""
"2026-03-27T08:19:03.670Z,"""","""",""Included"",""auto"",""No"",""0"",""15247"",""88320"",""64"",""103631"",""Included"""
"2026-03-27T08:18:45.044Z,"""","""",""Included"",""auto"",""No"",""0"",""4905"",""160640"",""3483"",""169028"",""Included"""
"2026-03-27T08:17:39.327Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-27T08:16:25.268Z,"""","""",""Included"",""auto"",""No"",""0"",""29140"",""574080"",""3145"",""606365"",""Included"""
"2026-03-27T08:15:23.640Z,"""","""",""Included"",""auto"",""No"",""0"",""15577"",""145536"",""733"",""161846"",""Included"""
"2026-03-27T08:14:54.822Z,"""","""",""Included"",""auto"",""No"",""0"",""618"",""71936"",""323"",""72877"",""Included"""
"2026-03-27T08:13:39.384Z,"""","""",""Included"",""auto"",""No"",""0"",""65424"",""6656"",""439"",""72519"",""Included"""
"2026-03-27T08:07:11.028Z,"""","""",""Included"",""auto"",""No"",""0"",""144638"",""2172800"",""18570"",""2336008"",""Included"""
"2026-03-27T08:03:58.733Z,"""","""",""Included"",""auto"",""No"",""0"",""15060"",""56320"",""390"",""71770"",""Included"""
"2026-03-27T08:00:44.889Z,"""","""",""Included"",""agent_review"",""No"",""33831"",""9"",""98617"",""7374"",""139831"",""Included"""
"2026-03-27T07:59:28.261Z,"""","""",""Included"",""auto"",""No"",""0"",""56918"",""315776"",""1194"",""373888"",""Included"""
"2026-03-27T07:59:05.872Z,"""","""",""Included"",""auto"",""No"",""0"",""49683"",""6656"",""94"",""56433"",""Included"""
"2026-03-27T07:25:45.995Z,"""","""",""Included"",""auto"",""No"",""0"",""250"",""55680"",""321"",""56251"",""Included"""
"2026-03-27T07:23:49.776Z,"""","""",""Included"",""auto"",""No"",""0"",""48607"",""222976"",""970"",""272553"",""Included"""
"2026-03-27T07:17:07.398Z,"""","""",""Included"",""auto"",""No"",""0"",""1462"",""154368"",""467"",""156297"",""Included"""
"2026-03-27T07:16:23.441Z,"""","""",""Included"",""auto"",""No"",""0"",""2905"",""99072"",""582"",""102559"",""Included"""
"2026-03-27T07:14:29.716Z,"""","""",""Included"",""auto"",""No"",""0"",""43603"",""6656"",""253"",""50512"",""Included"""
"2026-03-27T07:13:52.899Z,"""","""",""Included"",""auto"",""No"",""0"",""4761"",""144000"",""440"",""149201"",""Included"""
"2026-03-27T07:12:28.333Z,"""","""",""Included"",""auto"",""No"",""0"",""3478"",""138752"",""897"",""143127"",""Included"""
"2026-03-27T07:11:26.814Z,"""","""",""Included"",""auto"",""No"",""0"",""9447"",""35456"",""380"",""45283"",""Included"""
"2026-03-27T07:09:10.249Z,"""","""",""Included"",""auto"",""No"",""0"",""7374"",""159616"",""3024"",""170014"",""Included"""
"2026-03-27T07:08:40.376Z,"""","""",""Included"",""auto"",""No"",""0"",""629"",""34432"",""444"",""35505"",""Included"""
"2026-03-27T07:07:01.672Z,"""","""",""Included"",""auto"",""No"",""0"",""10824"",""23680"",""377"",""34881"",""Included"""
"2026-03-27T07:06:00.924Z,"""","""",""Included"",""auto"",""No"",""0"",""27341"",""125184"",""1146"",""153671"",""Included"""
"2026-03-27T06:56:52.692Z,"""","""",""Included"",""auto"",""No"",""0"",""15436"",""136064"",""1107"",""152607"",""Included"""
"2026-03-27T06:49:53.430Z,"""","""",""Included"",""auto"",""No"",""0"",""9462"",""170752"",""1478"",""181692"",""Included"""
"2026-03-27T06:40:11.599Z,"""","""",""Included"",""auto"",""No"",""0"",""11432"",""35072"",""591"",""47095"",""Included"""
"2026-03-26T13:36:19.940Z,"""","""",""Included"",""auto"",""No"",""0"",""94064"",""108800"",""435"",""203299"",""Included"""
"2026-03-26T13:31:47.723Z,"""","""",""Included"",""agent_review"",""No"",""53937"",""9"",""195453"",""9995"",""259394"",""Included"""
"2026-03-26T13:28:54.158Z,"""","""",""Included"",""auto"",""No"",""0"",""292628"",""2093056"",""8953"",""2394637"",""Included"""
"2026-03-26T13:17:13.521Z,"""","""",""Included"",""auto"",""No"",""0"",""3395"",""437376"",""1307"",""442078"",""Included"""
"2026-03-26T13:16:41.637Z,"""","""",""Included"",""auto"",""No"",""0"",""2549"",""126976"",""66"",""129591"",""Included"""
"2026-03-26T13:16:14.452Z,"""","""",""Included"",""auto"",""No"",""0"",""1900"",""171776"",""372"",""174048"",""Included"""
"2026-03-26T13:13:42.239Z,"""","""",""Included"",""auto"",""No"",""0"",""1469"",""170240"",""735"",""172444"",""Included"""
"2026-03-26T13:10:24.775Z,"""","""",""Included"",""agent_review"",""No"",""67789"",""14"",""428443"",""14534"",""510780"",""Included"""
"2026-03-26T13:09:33.774Z,"""","""",""Included"",""auto"",""No"",""0"",""6075"",""506880"",""807"",""513762"",""Included"""
"2026-03-26T13:08:36.228Z,"""","""",""Included"",""auto"",""No"",""0"",""4173"",""751616"",""841"",""756630"",""Included"""
"2026-03-26T13:07:46.583Z,"""","""",""Included"",""auto"",""No"",""0"",""115526"",""6656"",""571"",""122753"",""Included"""
"2026-03-26T13:04:19.026Z,"""","""",""Included"",""auto"",""No"",""0"",""4897"",""165632"",""300"",""170829"",""Included"""
"2026-03-26T13:03:37.646Z,"""","""",""Included"",""agent_review"",""No"",""44013"",""16"",""328188"",""19498"",""391715"",""Included"""
"2026-03-26T13:01:23.065Z,"""","""",""Included"",""auto"",""No"",""0"",""78734"",""843520"",""3427"",""925681"",""Included"""
"2026-03-26T12:55:18.567Z,"""","""",""Included"",""auto"",""No"",""0"",""144230"",""594432"",""5679"",""744341"",""Included"""
"2026-03-26T12:52:26.673Z,"""","""",""Included"",""auto"",""No"",""0"",""114321"",""6656"",""3499"",""124476"",""Included"""
"2026-03-26T12:43:46.393Z,"""","""",""Included"",""auto"",""No"",""0"",""34223"",""960000"",""6751"",""1000974"",""Included"""
"2026-03-26T12:40:10.513Z,"""","""",""Included"",""auto"",""No"",""0"",""155219"",""484864"",""3838"",""643921"",""Included"""
"2026-03-26T12:14:10.521Z,"""","""",""Included"",""auto"",""No"",""0"",""93358"",""401920"",""6625"",""501903"",""Included"""
"2026-03-26T12:08:18.661Z,"""","""",""Included"",""auto"",""No"",""0"",""9710"",""435584"",""6356"",""451650"",""Included"""
"2026-03-26T12:08:00.052Z,"""","""",""Included"",""auto"",""No"",""0"",""14522"",""17664"",""164"",""32350"",""Included"""
"2026-03-26T12:07:04.898Z,"""","""",""Included"",""auto"",""No"",""0"",""20571"",""82944"",""1641"",""105156"",""Included"""
"2026-03-26T08:24:00.209Z,"""","""",""Included"",""auto"",""No"",""0"",""5095"",""10752"",""307"",""16154"",""Included"""
"2026-03-26T08:18:51.138Z,"""","""",""Included"",""auto"",""No"",""0"",""4440"",""349952"",""659"",""355051"",""Included"""
"2026-03-26T08:18:37.621Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-26T08:17:57.103Z,"""","""",""Included"",""auto"",""No"",""0"",""108409"",""6656"",""483"",""115548"",""Included"""
"2026-03-26T08:12:26.594Z,"""","""",""Included"",""auto"",""No"",""0"",""6773"",""449536"",""876"",""457185"",""Included"""
"2026-03-26T08:10:33.172Z,"""","""",""Included"",""auto"",""No"",""0"",""105385"",""340608"",""1768"",""447761"",""Included"""
"2026-03-26T08:08:04.845Z,"""","""",""Included"",""auto"",""No"",""0"",""57578"",""10752"",""394"",""68724"",""Included"""
"2026-03-26T08:06:31.359Z,"""","""",""Included"",""auto"",""No"",""0"",""130049"",""206848"",""4456"",""341353"",""Included"""
"2026-03-26T08:06:03.473Z,"""","""",""Included"",""auto"",""No"",""0"",""46467"",""690688"",""5556"",""742711"",""Included"""
"2026-03-26T08:03:25.825Z,"""","""",""Included"",""auto"",""No"",""0"",""91074"",""100352"",""1254"",""192680"",""Included"""
"2026-03-26T08:00:40.838Z,"""","""",""Included"",""auto"",""No"",""0"",""27702"",""254464"",""495"",""282661"",""Included"""
"2026-03-26T07:59:20.414Z,"""","""",""Included"",""auto"",""No"",""0"",""31122"",""314368"",""2477"",""347967"",""Included"""
"2026-03-26T07:58:35.034Z,"""","""",""Included"",""auto"",""No"",""0"",""134753"",""977408"",""12524"",""1124685"",""Included"""
"2026-03-26T07:54:45.049Z,"""","""",""Included"",""auto"",""No"",""0"",""18402"",""872960"",""6235"",""897597"",""Included"""
"2026-03-26T07:45:51.790Z,"""","""",""Included"",""auto"",""No"",""0"",""34752"",""1873920"",""3961"",""1912633"",""Included"""
"2026-03-26T07:39:57.425Z,"""","""",""Included"",""auto"",""No"",""0"",""15910"",""210432"",""1533"",""227875"",""Included"""
"2026-03-26T07:38:49.410Z,"""","""",""Included"",""auto"",""No"",""0"",""8290"",""457728"",""893"",""466911"",""Included"""
"2026-03-26T07:37:27.293Z,"""","""",""Included"",""auto"",""No"",""0"",""27658"",""190976"",""2965"",""221599"",""Included"""
"2026-03-26T07:35:44.583Z,"""","""",""Included"",""auto"",""No"",""0"",""63898"",""6656"",""1124"",""71678"",""Included"""
"2026-03-26T07:35:20.368Z,"""","""",""Included"",""agent_review"",""No"",""54962"",""16"",""483953"",""10668"",""549599"",""Included"""
"2026-03-26T07:34:16.943Z,"""","""",""Included"",""auto"",""No"",""0"",""241104"",""1842688"",""1981"",""2085773"",""Included"""
"2026-03-26T07:28:56.885Z,"""","""",""Included"",""auto"",""No"",""0"",""114593"",""212480"",""4306"",""331379"",""Included"""
"2026-03-26T07:25:29.782Z,"""","""",""Included"",""auto"",""No"",""0"",""59050"",""1085952"",""3003"",""1148005"",""Included"""
"2026-03-26T07:08:54.004Z,"""","""",""Included"",""auto"",""No"",""0"",""154688"",""367616"",""8898"",""531202"",""Included"""
"2026-03-26T07:06:32.633Z,"""","""",""Included"",""auto"",""No"",""0"",""151209"",""8050176"",""25985"",""8227370"",""Included"""
"2026-03-26T07:03:58.863Z,"""","""",""Included"",""auto"",""No"",""0"",""566273"",""19968"",""2287"",""588528"",""Included"""
"2026-03-26T07:03:43.736Z,"""","""",""Included"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""Included"""
"2026-03-25T14:05:04.959Z,"""","""",""Included"",""auto"",""No"",""0"",""3858"",""376832"",""525"",""381215"",""Included"""
"2026-03-25T14:04:35.049Z,"""","""",""Included"",""auto"",""No"",""0"",""182340"",""6656"",""913"",""189909"",""Included"""
"2026-03-25T13:00:24.448Z,"""","""",""Included"",""auto"",""No"",""0"",""192222"",""2845696"",""10235"",""3048153"",""Included"""
"2026-03-25T12:10:21.086Z,"""","""",""Included"",""auto"",""No"",""0"",""211057"",""3598336"",""11879"",""3821272"",""Included"""
"2026-03-25T11:38:59.474Z,"""","""",""Included"",""auto"",""No"",""0"",""85625"",""3550720"",""26073"",""3662418"",""Included"""
"2026-03-25T11:33:57.595Z,"""","""",""Included"",""auto"",""No"",""0"",""36426"",""715776"",""4686"",""756888"",""Included"""
"2026-03-25T11:32:31.802Z,"""","""",""Included"",""auto"",""No"",""0"",""73725"",""101376"",""266"",""175367"",""Included"""
"2026-03-25T11:13:09.690Z,"""","""",""Included"",""auto"",""No"",""0"",""172083"",""2118144"",""6238"",""2296465"",""Included"""
"2026-03-25T11:09:24.200Z,"""","""",""Included"",""auto"",""No"",""0"",""142422"",""10752"",""1927"",""155101"",""Included"""
"2026-03-25T11:07:50.994Z,"""","""",""Included"",""auto"",""No"",""0"",""13513"",""131584"",""283"",""145380"",""Included"""
"2026-03-25T10:40:24.255Z,"""","""",""Included"",""agent_review"",""No"",""34070"",""8"",""72433"",""9086"",""115597"",""Included"""
"2026-03-25T10:33:36.557Z,"""","""",""Included"",""auto"",""No"",""0"",""37416"",""4161024"",""12546"",""4210986"",""Included"""
"2026-03-25T10:31:03.905Z,"""","""",""Included"",""auto"",""No"",""0"",""5515"",""126464"",""5736"",""137715"",""Included"""
"2026-03-25T10:29:49.539Z,"""","""",""Included"",""auto"",""No"",""0"",""2720"",""124416"",""1067"",""128203"",""Included"""
"2026-03-25T10:27:46.069Z,"""","""",""Included"",""auto"",""No"",""0"",""6187"",""375296"",""4326"",""385809"",""Included"""
"2026-03-25T10:25:58.589Z,"""","""",""Included"",""auto"",""No"",""0"",""2885"",""244736"",""922"",""248543"",""Included"""
"2026-03-25T10:24:15.819Z,"""","""",""Included"",""auto"",""No"",""0"",""7104"",""115200"",""1121"",""123425"",""Included"""
"2026-03-25T10:22:54.327Z,"""","""",""Included"",""auto"",""No"",""0"",""2606"",""258560"",""629"",""261795"",""Included"""
"2026-03-25T10:22:36.666Z,"""","""",""Included"",""auto"",""No"",""0"",""4045"",""82432"",""138"",""86615"",""Included"""
"2026-03-25T10:17:55.594Z,"""","""",""Included"",""agent_review"",""No"",""33293"",""5673"",""64461"",""9222"",""112649"",""Included"""
"2026-03-25T10:15:43.277Z,"""","""",""Included"",""auto"",""No"",""0"",""15793"",""1552896"",""3672"",""1572361"",""Included"""
"2026-03-25T10:14:44.362Z,"""","""",""Included"",""auto"",""No"",""0"",""62342"",""453632"",""1797"",""517771"",""Included"""
"2026-03-25T10:11:28.337Z,"""","""",""Included"",""auto"",""No"",""0"",""8437"",""884736"",""1675"",""894848"",""Included"""
"2026-03-25T10:11:26.959Z,"""","""",""Included"",""auto"",""No"",""0"",""26375"",""772096"",""5189"",""803660"",""Included"""
"2026-03-25T10:06:20.268Z,"""","""",""Included"",""auto"",""No"",""0"",""50256"",""370688"",""5912"",""426856"",""Included"""
"2026-03-25T10:05:00.469Z,"""","""",""Included"",""auto"",""No"",""0"",""25796"",""1559040"",""2870"",""1587706"",""Included"""
"2026-03-25T10:03:56.846Z,"""","""",""Included"",""auto"",""No"",""0"",""1615"",""114176"",""2575"",""118366"",""Included"""
"2026-03-25T10:01:37.775Z,"""","""",""Included"",""auto"",""No"",""0"",""11915"",""675328"",""4418"",""691661"",""Included"""
"2026-03-25T10:01:17.398Z,"""","""",""Included"",""auto"",""No"",""0"",""7934"",""107008"",""154"",""115096"",""Included"""
"2026-03-25T09:59:22.444Z,"""","""",""Included"",""auto"",""No"",""0"",""10141"",""324096"",""3742"",""337979"",""Included"""
"2026-03-25T09:59:04.157Z,"""","""",""Included"",""auto"",""No"",""0"",""1459"",""130560"",""812"",""132831"",""Included"""
"2026-03-25T09:58:02.230Z,"""","""",""Included"",""auto"",""No"",""0"",""101160"",""112640"",""560"",""214360"",""Included"""
"2026-03-25T09:55:17.058Z,"""","""",""Included"",""auto"",""No"",""0"",""121081"",""10752"",""1054"",""132887"",""Included"""
"2026-03-25T09:54:44.880Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-25T09:53:36.201Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-25T07:47:57.716Z,"""","""",""Included"",""agent_review"",""No"",""7046"",""6"",""6430"",""1013"",""14495"",""Included"""
"2026-03-25T07:47:32.899Z,"""","""",""Included"",""auto"",""No"",""0"",""20293"",""61440"",""2744"",""84477"",""Included"""
"2026-03-25T07:45:11.238Z,"""","""",""Included"",""auto"",""No"",""0"",""116170"",""1905664"",""6109"",""2027943"",""Included"""
"2026-03-25T07:42:53.469Z,"""","""",""Included"",""auto"",""No"",""0"",""67249"",""163328"",""5358"",""235935"",""Included"""
"2026-03-25T07:41:43.336Z,"""","""",""Included"",""auto"",""No"",""0"",""10680"",""1181184"",""2935"",""1194799"",""Included"""
"2026-03-25T07:40:42.762Z,"""","""",""Included"",""auto"",""No"",""0"",""10006"",""375296"",""689"",""385991"",""Included"""
"2026-03-25T07:26:25.806Z,"""","""",""Included"",""auto"",""No"",""0"",""121654"",""257536"",""4113"",""383303"",""Included"""
"2026-03-24T18:54:28.069Z,"""","""",""Included"",""auto"",""No"",""0"",""20504"",""19328"",""2972"",""42804"",""Included"""
"2026-03-24T18:34:21.157Z,"""","""",""Included"",""auto"",""No"",""0"",""16344"",""47616"",""2357"",""66317"",""Included"""
"2026-03-24T18:33:55.290Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-24T18:30:42.105Z,"""","""",""Included"",""auto"",""No"",""0"",""9174"",""104448"",""904"",""114526"",""Included"""
"2026-03-24T18:26:18.815Z,"""","""",""Included"",""auto"",""No"",""0"",""6214"",""32768"",""2506"",""41488"",""Included"""
"2026-03-24T16:23:43.988Z,"""","""",""Included"",""auto"",""No"",""0"",""883"",""15776"",""1089"",""17748"",""Included"""
"2026-03-24T16:19:30.542Z,"""","""",""Included"",""auto"",""No"",""0"",""7269"",""5376"",""3157"",""15802"",""Included"""
"2026-03-24T15:59:48.074Z,"""","""",""Included"",""auto"",""No"",""0"",""122866"",""246240"",""4529"",""373635"",""Included"""
"2026-03-24T15:46:22.627Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""2995"",""0"",""2435"",""5430"",""-"""
"2026-03-24T15:45:17.764Z,"""","""",""Errored, No Charge"",""auto"",""No"",""0"",""2995"",""0"",""2781"",""5776"",""-"""
"2026-03-24T15:28:41.032Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""106454"",""119808"",""1271"",""227533"",""0.17"""
"2026-03-24T12:55:02.531Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""4699"",""234240"",""1039"",""239978"",""0.07"""
"2026-03-24T12:50:43.853Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""3066"",""350976"",""1048"",""355090"",""0.10"""
"2026-03-24T12:49:14.326Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""88482"",""27264"",""217"",""115963"",""0.12"""
"2026-03-24T12:35:34.336Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""60051"",""1269760"",""7831"",""1337642"",""0.44"""
"2026-03-24T10:18:44.316Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""105894"",""230528"",""1046"",""337468"",""0.20"""
"2026-03-24T10:15:49.753Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""5372"",""213632"",""835"",""219839"",""0.07"""
"2026-03-24T10:11:16.486Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""2996"",""424832"",""1357"",""429185"",""0.12"""
"2026-03-24T10:10:08.700Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""5467"",""100224"",""300"",""105991"",""0.03"""
"2026-03-24T10:04:07.183Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""10048"",""718720"",""3687"",""732455"",""0.21"""
"2026-03-24T10:00:27.189Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""5437"",""583936"",""1842"",""591215"",""0.16"""
"2026-03-24T09:58:43.580Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""4219"",""282880"",""470"",""287569"",""0.08"""
"2026-03-24T09:55:43.485Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""11547"",""933248"",""2108"",""946903"",""0.26"""
"2026-03-24T09:51:27.436Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""24052"",""869376"",""3742"",""897170"",""0.27"""
"2026-03-24T09:48:49.301Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""35540"",""791936"",""2887"",""830363"",""0.26"""
"2026-03-24T09:41:52.909Z,"""","""",""On-Demand"",""auto"",""No"",""0"",""61636"",""526720"",""3858"",""592214"",""0.23"""
"2026-03-24T09:41:43.708Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-24T09:40:58.585Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-24T09:39:47.516Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-24T09:39:15.221Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-24T09:38:10.419Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""1406"",""0"",""1433"",""2839"",""-"""
"2026-03-24T09:37:05.689Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""1406"",""0"",""1531"",""2937"",""-"""
"2026-03-24T09:36:02.663Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""1406"",""0"",""1640"",""3046"",""-"""
"2026-03-24T09:32:48.945Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""3510"",""261632"",""1189"",""266331"",""0.07"""
"2026-03-24T09:25:59.820Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""2300"",""307200"",""298"",""309798"",""0.08"""
"2026-03-24T09:25:26.138Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""12458"",""687104"",""6404"",""705966"",""0.21"""
"2026-03-24T09:24:51.894Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""1882"",""166400"",""1015"",""169297"",""0.05"""
"2026-03-24T09:24:06.367Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""6780"",""109568"",""2217"",""118565"",""0.04"""
"2026-03-24T09:23:05.185Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""4600"",""166912"",""666"",""172178"",""0.05"""
"2026-03-24T09:20:02.896Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""19637"",""1030144"",""10183"",""1059964"",""0.32"""
"2026-03-24T09:19:15.551Z,"""","""",""On-Demand"",""composer-2-fast"",""No"",""0"",""16436"",""378880"",""8782"",""404098"",""0.14"""
"2026-03-24T09:19:08.262Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""0"",""0"",""0"",""0"",""-"""
"2026-03-24T09:17:58.096Z,"""","""",""Errored, No Charge"",""composer-2-fast"",""No"",""0"",""1318"",""0"",""2010"",""3328"",""-"""
